condition,eta,delta,metadata_path,case,episode,rollout_path,cutting_error_volume,part_remaining_rate,part_occupancy_rate,num_steps,step_cutting_error_volumes,step_part_remaining_rates,step_part_occupancy_rates,execution_error_enabled,execution_error_mode,execution_error_seed,cases_name,num_episodes_config,task_step_config,epoch,infer_model,control_mode,num_steps_with_shift,mean_abs_sampled_shift,mean_abs_applied_shift,max_abs_sampled_shift,max_abs_applied_shift
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,0.0,100.0,23.999999760000005,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.625,0.25,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,0.0,100.0,23.999999760000005,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005, 23.999999760000005]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,1,0.625,0.125,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,0.0,100.0,7.346938760516451,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[1.1718749996185303, 2.0833333321277006, 2.7777777756344304, 4.999999993055555, 5.71428570521542, 6.428571417091837, 6.428571417091837, 7.346938760516451]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,0.0,100.0,23.99999984,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[8.571428551020409, 17.14285706122449, 20.57142845387755, 23.99999984, 23.99999984, 23.99999984, 23.99999984, 23.99999984]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.625,0.5,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,0.0,100.0,29.99999975,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,0.0,100.0,29.99999975,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,100.0,29.99999975,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.5,0.25,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,0.0,100.0,29.99999975,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]","[29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975, 29.99999975]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.75,0.375,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,12.0,75.0,11.99999996,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 75.0]","[1.5624999994913737, 2.272727271651171, 3.4090909066696797, 4.687499995422363, 6.249999991861979, 7.142857132227891, 9.999999979166667, 11.99999996]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,0.75,0.75,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,44.0,18.75,99.99998888889013,8,"[0.0, 12.0, 0.0, 16.0, 16.0, 0.0, 0.0, 0.0]","[75.0, 56.25, 56.25, 37.5, 18.75, 18.75, 18.75, 18.75]","[19.99999988888889, 21.428571258503403, 49.99999907407409, 66.66666419753096, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.75,0.625,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,0.0,18.75,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.875,0.625,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_6/episode_3/rollout_data.pickle,0.0,18.75,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.5,0.25,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_6/episode_4/rollout_data.pickle,0.0,18.75,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,1.0,0.75,1.0,1.0
eta_0p0_delta_1,0.0,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p0_D1_E100000/epsilon_greedy_00/Object_6/episode_5/rollout_data.pickle,0.0,18.75,99.99998888889013,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75, 18.75]","[99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013, 99.99998888889013]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_4/episode_0/rollout_data.pickle,26.0,25.0,49.999995833333685,8,"[0.0, 0.0, 0.0, 6.0, 12.0, 8.0, 0.0, 0.0]","[100.0, 100.0, 100.0, 75.0, 37.5, 25.0, 25.0, 25.0]","[0.937499999633789, 1.874999998535156, 3.333333328703704, 8.333333294753087, 18.74999960937501, 24.999998958333375, 33.33333148148158, 49.999995833333685]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,0.75,0.75,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_4/episode_1/rollout_data.pickle,12.0,0.0,0.0,8,"[0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[49.999995833333685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_4/episode_2/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_4/episode_3/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.75,0.5,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_4/episode_4/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.625,0.25,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_4,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_4/episode_5/rollout_data.pickle,0.0,0.0,0.0,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,1,0.625,0.125,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_5/episode_0/rollout_data.pickle,33.0,33.33333333333333,99.99999166666737,8,"[0.0, 9.0, 12.0, 0.0, 0.0, 0.0, 12.0, 0.0]","[100.0, 75.0, 50.0, 50.0, 50.0, 50.0, 33.33333333333333, 33.33333333333333]","[1.1718749996185303, 1.7578124988555908, 3.1249999945746527, 7.49999996875, 19.99999977777778, 39.99999911111114, 66.66666296296316, 99.99999166666737]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,4,0.625,0.5,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_5/episode_1/rollout_data.pickle,0.0,33.33333333333333,99.99999166666737,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.625,0.625,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_5/episode_2/rollout_data.pickle,0.0,33.33333333333333,99.99999166666737,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.625,0.375,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,3,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_5/episode_3/rollout_data.pickle,0.0,33.33333333333333,99.99999166666737,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.5,0.375,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,4,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_5/episode_4/rollout_data.pickle,0.0,33.33333333333333,99.99999166666737,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,2,0.5,0.25,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_5,5,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_5/episode_5/rollout_data.pickle,0.0,33.33333333333333,99.99999166666737,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333, 33.33333333333333]","[99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737, 99.99999166666737]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.75,0.375,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,0,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_6/episode_0/rollout_data.pickle,24.0,56.25,59.9999986666667,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 12.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 75.0, 56.25]","[1.5624999994913737, 2.4999999986979162, 4.285714281887755, 8.571428556122449, 17.142857081632652, 23.99999988, 29.99999975, 59.9999986666667]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,6,0.75,0.75,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_6/episode_1/rollout_data.pickle,16.0,37.5,99.99999444444475,8,"[0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[56.25, 37.5, 37.5, 37.5, 37.5, 37.5, 37.5, 37.5]","[59.9999986666667, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,3,0.75,0.375,1.0,1.0
eta_0p5_delta_1,0.5,1,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/condition_metadata.yaml,Object_6,2,/home/dev/workspace/dataset/nedo_dismantling_log/eval/unet_D64_T1000_S20_simple_20260504_204421/simple_A_T8_N6_eta0p5_D1_E100000/epsilon_greedy_00/Object_6/episode_2/rollout_data.pickle,0.0,37.5,99.99999444444475,8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[37.5, 37.5, 37.5, 37.5, 37.5, 37.5, 37.5, 37.5]","[99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475, 99.99999444444475]",True,boundary_uniform,0,simple_A,6,8,100000,conditional_diffusion,epsilon_greedy_00,5,0.875,0.625,1.0,1.0
